,Source,Destination,Starting At,Reaching At,Total Distance,Direction,Drive for_miles,Reach at,Street/Highway,Description,Delay_min,type of incident,Incident Latitude,incident Logintude
1564,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Take EXIT 18 on the left toward Cambridge/Somerville.,0.572,1 days 04:15:35.000000000,No Street,5th Ave: road closed between 43rd St and 45th St,0.0,Accident,40.6479,-74.007393
1565,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Take EXIT 18 on the left toward Cambridge/Somerville.,0.572,1 days 04:15:35.000000000,No Street,Bergen St: road closed intermittently from New York Ave to Mother Gaston Blvd,0.0,Construction,40.67384,-73.908386
1566,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Take EXIT 18 on the left toward Cambridge/Somerville.,0.572,1 days 04:15:35.000000000,No Street,Aqueduct Rd N/B: road closed from Lefferts Blvd to Rockaway Blvd,0.0,Construction,40.678101,-73.830811
1567,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Take EXIT 18 on the left toward Cambridge/Somerville.,0.572,1 days 04:15:35.000000000,No Street,145th St: road closed intermittently from 116th Ave to Foch Blvd,0.0,Construction,40.679611,-73.79641
1568,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Take EXIT 18 on the left toward Cambridge/Somerville.,0.572,1 days 04:15:35.000000000,No Street,Bond St: road closed intermittently from Degraw St to Sackett St,0.0,Construction,40.68058,-73.989128
1569,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Take EXIT 18 on the left toward Cambridge/Somerville.,0.572,1 days 04:15:35.000000000,No Street,Putnam Ave: road closed intermittently from Central Ave to Evergreen Ave,0.0,Construction,40.690701,-73.916191
1570,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Take EXIT 18 on the left toward Cambridge/Somerville.,0.572,1 days 04:15:35.000000000,No Street,Duffield St: road closed intermittently from Concord St to Tillary St,0.0,Construction,40.696098,-73.984108
1571,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Take EXIT 18 on the left toward Cambridge/Somerville.,0.572,1 days 04:15:35.000000000,No Street,Spencer St: road closed intermittently from Flushing Ave to Park Ave,0.0,Construction,40.696869,-73.955643
1572,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Take EXIT 18 on the left toward Cambridge/Somerville.,0.572,1 days 04:15:35.000000000,No Street,Harrison Pl: road closed from Stewart Ave to Flushing Ave,0.0,Construction,40.707581,-73.923973
1573,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Take EXIT 18 on the left toward Cambridge/Somerville.,0.572,1 days 04:15:35.000000000,No Street,4th St: construction from Kent Ave to Wythe Ave,0.0,Construction,40.712849,-73.96579
1574,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Take EXIT 18 on the left toward Cambridge/Somerville.,0.572,1 days 04:15:35.000000000,No Street,Union Tpke W/B: left lane closed between 138th St and Union Tpke,0.0,Construction,40.714264,-73.831459
1575,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Take EXIT 18 on the left toward Cambridge/Somerville.,0.572,1 days 04:15:35.000000000,No Street,Suffolk St S/B: road closed from Delancey St to Grand St,0.0,Construction,40.716202,-73.987534
1576,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Take EXIT 18 on the left toward Cambridge/Somerville.,0.572,1 days 04:15:35.000000000,No Street,7th St: road closed intermittently from Bedford Ave to Driggs Ave,0.0,Construction,40.717018,-73.956429
1577,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Take EXIT 18 on the left toward Cambridge/Somerville.,0.572,1 days 04:15:35.000000000,No Street,Suffolk St: road closed intermittently from Broome St to Delancey St,0.0,Construction,40.718109,-73.986549
1578,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Take EXIT 18 on the left toward Cambridge/Somerville.,0.572,1 days 04:15:35.000000000,No Street,St Johns Ln: road closed from Laight St to York St,0.0,Construction,40.721081,-74.005836
1579,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Take EXIT 18 on the left toward Cambridge/Somerville.,0.572,1 days 04:15:35.000000000,No Street,Greene St: road closed intermittently from Canal St to Grand St,0.0,Construction,40.721642,-74.00219
1580,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Take EXIT 18 on the left toward Cambridge/Somerville.,0.572,1 days 04:15:35.000000000,No Street,66th Rd: road closed intermittently from 108th St to 110th St,0.0,Construction,40.73027,-73.845757
1581,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Take EXIT 18 on the left toward Cambridge/Somerville.,0.572,1 days 04:15:35.000000000,No Street,54th Ave: road closed between 43rd St and Laurel Hill Blvd,0.0,Construction,40.732552,-73.925537
1582,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Take EXIT 18 on the left toward Cambridge/Somerville.,0.572,1 days 04:15:35.000000000,No Street,Pulaski Skwy N/B: exit ramp to Broadway Way closed.,0.0,Construction,40.737572,-74.078972
1583,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Take EXIT 18 on the left toward Cambridge/Somerville.,0.572,1 days 04:15:35.000000000,No Street,13th St: road closed intermittently between 9th Ave and Hudson St,0.0,Construction,40.740028,-74.005287
1584,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Take EXIT 18 on the left toward Cambridge/Somerville.,0.572,1 days 04:15:35.000000000,No Street,Little West 12th St: road closed intermittently between 9th Ave and Washington St,0.0,Construction,40.740311,-74.007957
1585,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Take EXIT 18 on the left toward Cambridge/Somerville.,0.572,1 days 04:15:35.000000000,No Street,15th St: road closed intermittently between 8th Ave and 9th Ave,0.0,Construction,40.741619,-74.004791
1586,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Take EXIT 18 on the left toward Cambridge/Somerville.,0.572,1 days 04:15:35.000000000,No Street,1st St E/B: road closed from 3rd Ave to Mineola Blvd,0.0,Construction,40.742371,-73.64061
1587,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Take EXIT 18 on the left toward Cambridge/Somerville.,0.572,1 days 04:15:35.000000000,No Street,3rd Ave N/B: road closed from 1st St to Harrison Ave,0.0,Construction,40.742771,-73.642174
1588,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Take EXIT 18 on the left toward Cambridge/Somerville.,0.572,1 days 04:15:35.000000000,No Street,3rd Ave N/B: road closed from 1st St to Harrison Ave,0.0,Construction,40.742771,-73.642174
1589,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Take EXIT 18 on the left toward Cambridge/Somerville.,0.572,1 days 04:15:35.000000000,No Street,31st St: road closed between 9th Ave / 31st St and NY-495 Dyer Ave,0.0,Construction,40.752201,-73.999382
1590,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Take EXIT 18 on the left toward Cambridge/Somerville.,0.572,1 days 04:15:35.000000000,No Street,31st St: road closed intermittently from 9th Ave to NY-495 Lincoln Tunnel Expy,0.0,Construction,40.75222,-73.999428
1591,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Take EXIT 18 on the left toward Cambridge/Somerville.,0.572,1 days 04:15:35.000000000,No Street,33rd St: road closed intermittently from 10th Ave to Hudson Blvd,0.0,Construction,40.754501,-74.00103
1592,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Take EXIT 18 on the left toward Cambridge/Somerville.,0.572,1 days 04:15:35.000000000,No Street,"NY-135 S/B: intermittent ramp closures between Exits 14E,14W and Exit 9",0.0,Construction,40.755608,-73.474922
1593,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Take EXIT 18 on the left toward Cambridge/Somerville.,0.572,1 days 04:15:35.000000000,No Street,49th St: road closed between 5th Ave and 6th Ave,0.0,Construction,40.75927,-73.980873
1594,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Take EXIT 18 on the left toward Cambridge/Somerville.,0.572,1 days 04:15:35.000000000,No Street,5th Ave: intermittent lane closures from 48th St to 52nd St,0.0,Construction,40.759789,-73.976288
1595,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Take EXIT 18 on the left toward Cambridge/Somerville.,0.572,1 days 04:15:35.000000000,No Street,50th St: road closed between 5th Ave and 6th Ave,0.0,Construction,40.759899,-73.980408
1596,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Take EXIT 18 on the left toward Cambridge/Somerville.,0.572,1 days 04:15:35.000000000,No Street,Ed Koch Queensboro Brg-Lower Level W/B: exit ramp to E 60th St closed.,0.0,Construction,40.760811,-73.963409
1597,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Take EXIT 18 on the left toward Cambridge/Somerville.,0.572,1 days 04:15:35.000000000,No Street,6th Ave: intermittent lane closures from 48th St to 52nd St,0.0,Construction,40.761162,-73.979477
1598,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Take EXIT 18 on the left toward Cambridge/Somerville.,0.572,1 days 04:15:35.000000000,No Street,38th Ave: road closed intermittently from 208th St to 217th St,0.0,Construction,40.767529,-73.766663
1599,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Take EXIT 18 on the left toward Cambridge/Somerville.,0.572,1 days 04:15:35.000000000,No Street,102nd St N/B: road closed from Ditmars Blvd to La Guardia Rd,0.0,Construction,40.769821,-73.868568
1600,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Take EXIT 18 on the left toward Cambridge/Somerville.,0.572,1 days 04:15:35.000000000,No Street,NJ-495 E/B: one lane closed near County Hwy-501 Junction,0.0,Construction,40.773621,-74.034576
1601,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Take EXIT 18 on the left toward Cambridge/Somerville.,0.572,1 days 04:15:35.000000000,No Street,Columbia Ave W/B: road closed from Jane St to CR-681 Paterson Plank Rd,0.0,Construction,40.774281,-74.039932
1602,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Take EXIT 18 on the left toward Cambridge/Somerville.,0.572,1 days 04:15:35.000000000,No Street,84th St: road closed intermittently between End Ave and York Ave,0.0,Construction,40.774609,-73.94809
1603,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Take EXIT 18 on the left toward Cambridge/Somerville.,0.572,1 days 04:15:35.000000000,No Street,Westmoreland Pl: road closed intermittently from Shore Rd to West Dr,0.0,Construction,40.776588,-73.752892
1604,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Take EXIT 18 on the left toward Cambridge/Somerville.,0.572,1 days 04:15:35.000000000,No Street,I-295 	Throgs Neck Bridge: intermittent lane closures from Exit 9 to Exit 7,0.0,Construction,40.788567,-73.788544
1605,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Take EXIT 18 on the left toward Cambridge/Somerville.,0.572,1 days 04:15:35.000000000,No Street,Garden State Pkwy S/B: construction at Exit 148,0.0,Construction,40.789612,-74.195488
1606,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Take EXIT 18 on the left toward Cambridge/Somerville.,0.572,1 days 04:15:35.000000000,No Street,NJ-3 W/B: entry ramp from NJ-120 S/B closed.,0.0,Construction,40.806591,-74.07444
1607,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Take EXIT 18 on the left toward Cambridge/Somerville.,0.572,1 days 04:15:35.000000000,No Street,3rd Ave Brg: exit ramp to Harlem River Dr S/B lane closed.,0.0,Construction,40.807331,-73.935089
1608,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Take EXIT 18 on the left toward Cambridge/Somerville.,0.572,1 days 04:15:35.000000000,No Street,144th St: construction work from Concord Ave to Wales Ave,0.0,Construction,40.809269,-73.908531
1609,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Take EXIT 18 on the left toward Cambridge/Somerville.,0.572,1 days 04:15:35.000000000,No Street,142nd St: road closed intermittently from Brook Ave to St Anns Ave,0.0,Construction,40.809689,-73.915619
1610,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Take EXIT 18 on the left toward Cambridge/Somerville.,0.572,1 days 04:15:35.000000000,No Street,145th St: construction work from Timpson Pl to Concord Ave,0.0,Construction,40.810329,-73.909126
1611,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Take EXIT 18 on the left toward Cambridge/Somerville.,0.572,1 days 04:15:35.000000000,No Street,145th St: construction work from Concord Ave to Jackson Ave,0.0,Construction,40.81052,-73.910042
1612,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Take EXIT 18 on the left toward Cambridge/Somerville.,0.572,1 days 04:15:35.000000000,No Street,145th St: construction work from Concord Ave to Jackson Ave,0.0,Construction,40.81052,-73.910042
1613,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Take EXIT 18 on the left toward Cambridge/Somerville.,0.572,1 days 04:15:35.000000000,No Street,NJ-3: construction between Park Ave and NJ-17 Rutherford Ave,0.0,Construction,40.810741,-74.100647
1614,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Take EXIT 18 on the left toward Cambridge/Somerville.,0.572,1 days 04:15:35.000000000,No Street,NJ-3: left lane closed between Park Ave and NJ-17 Junction,0.0,Construction,40.811165,-74.10202
1615,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Take EXIT 18 on the left toward Cambridge/Somerville.,0.572,1 days 04:15:35.000000000,No Street,Tinton Ave: construction work from 147th St to 149th St,0.0,Construction,40.812672,-73.906349
1616,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Take EXIT 18 on the left toward Cambridge/Somerville.,0.572,1 days 04:15:35.000000000,No Street,Wales Ave: construction work from 144th St to 149th St,0.0,Construction,40.812851,-73.907257
1617,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Take EXIT 18 on the left toward Cambridge/Somerville.,0.572,1 days 04:15:35.000000000,No Street,130th St E/B: road closed from 12th Ave to Broadway,0.0,Construction,40.816891,-73.957283
1618,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Take EXIT 18 on the left toward Cambridge/Somerville.,0.572,1 days 04:15:35.000000000,No Street,CR-16 Horse Block Rd: road closed between Express Dr and Hagerman Ave,0.0,Construction,40.820419,-72.970619
1619,"3619 Spring Garden St, Philadelphia, PA","1515 Massachusetts Ave, Cambridge, MA",22:56:04,1 days 04:19:14.000000000,306.19,Take EXIT 18 on the left toward Cambridge/Somerville.,0.572,1 days 04:15:35.000000000,No Street,NY-895 N/B: one lane closed from Westchester Ave to 174th St,0.0,Construction,40.833195,-73.88353
